,id,sentence,research-problem,approach,model,code,dataset,experimental-setup,hyperparameters,baselines,results,tasks,experiments,ablation-analysis
8877,8877,"Word embeddings play an important role in neural - based natural language processing ( NLP ) models .
",0,0,0,0,0,0,0,0,0,0,0,0
8878,8878,"Neural word embeddings encapsulate the linguistic information of words in continuous vectors .
",0,0,0,0,0,0,0,0,0,0,0,0
8879,8879,"However , as each word is assigned an independent embedding vector , the number of parameters in the embedding matrix can be huge .
",0,0,0,0,0,0,0,0,0,0,0,0
8880,8880,"For example , when each embedding has 500 dimensions , the network has to hold 100M embedding parameters to represent 200K words .
",0,0,0,0,0,0,0,0,0,0,0,0
8881,8881,"In practice , fora simple sentiment analysis model , the word embedding parameters account for 98.8 % of the total parameters .
",0,0,0,0,0,0,0,0,0,0,0,0
8882,8882,"As only a small portion of the word embeddings is selected in the forward pass , the giant embedding matrix usually does not cause a speed issue .
",0,0,0,0,0,0,0,0,0,0,0,0
8883,8883,"However , the massive number of parameters in the neural network results in a large storage or memory footprint .
",0,0,0,0,0,0,0,0,0,0,0,0
8884,8884,"When other components of the neural network are also large , the model may fail to fit into GPU memory during training .
",0,0,0,0,0,0,0,0,0,0,0,0
8885,8885,"Moreover , as the demand for low - latency neural computation for mobile platforms increases , some neural - based models are expected to run on mobile devices .
",0,0,0,0,0,0,0,0,0,0,0,0
8886,8886,"Thus , it is becoming more important to compress the size of NLP models for deployment to devices with limited memory or storage capacity .
",1,0,0,0,0,0,0,0,0,0,0,0
8887,8887,"In this study , we attempt to reduce the number of parameters used in word embeddings without hurting the model performance .
",0,0,0,0,0,0,0,0,0,0,0,0
8888,8888,"Neural networks are known for the significant redundancy in the connections .
",0,0,0,0,0,0,0,0,0,0,0,0
8889,8889,"In this work , we further hypothesize that learning independent embeddings causes more redundancy in the embedding vectors , as the inter-similarity among words is ignored .
",0,0,0,0,0,0,0,0,0,0,0,0
8890,8890,"Some words are very similar regarding the semantics .
",0,0,0,0,0,0,0,0,0,0,0,0
8891,8891,"For example , "" dog "" and "" dogs "" have almost the same meaning , except one is plural .
",0,0,0,0,0,0,0,0,0,0,0,0
8892,8892,"To efficiently represent these two words , it is desirable to share information between the two embeddings .
",0,0,0,0,0,0,0,0,0,0,0,0
8893,8893,"However , a small portion in both vectors still has to be trained independently to capture the syntactic difference .
",0,0,0,0,0,0,0,0,0,0,0,0
8894,8894,"Following the intuition of creating partially shared embeddings , instead of assigning each word a unique ID , we represent each word w with a code C w = ( C 1 w , C 2 w , ... , C M w ) .
",0,1,0,0,0,0,0,0,0,0,0,0
8895,8895,"Each component
",0,0,0,0,0,0,0,0,0,0,0,0
8896,8896,"Ci w is an integer number in .
",0,0,0,0,0,0,0,0,0,0,0,0
8897,8897,"Ideally , similar words should have similar codes .
",0,0,0,0,0,0,0,0,0,0,0,0
8898,8898,"For example , we may desire C dog = ( 3 , 2 , 4 , 1 ) and C dogs = ( 3 , 2 , 4 , 2 ) .
",0,0,0,0,0,0,0,0,0,0,0,0
8899,8899,"Once we have obtained such compact codes for all words in the vocabulary , we use embedding vectors to represent the codes rather than the unique words .
",0,1,0,0,0,0,0,0,0,0,0,0
8900,8900,"More specifically , we create M codebooks E 1 , E 2 , ... , EM , each containing K codeword vectors .
",0,1,0,0,0,0,0,0,0,0,0,0
8901,8901,"The embedding of a word is computed by summing up the codewords corresponding to all the components in the code as
",0,1,0,0,0,0,0,0,0,0,0,0
8902,8902,"( where E i ( C i w ) is the Ci w - th codeword in the codebook E i .
",0,0,0,0,0,0,0,0,0,0,0,0
8903,8903,"In this way , the number of vectors in the embedding matrix will be M K , which is usually much smaller than the vocabulary size .
",0,0,0,0,0,0,0,0,0,0,0,0
8904,8904,"gives an intuitive comparison between the compositional approach and the conventional approach ( assigning unique IDs ) .
",0,0,0,0,0,0,0,0,0,0,0,0
8905,8905,"The codes of all the words can be stored in an integer matrix , denoted by C. Thus , the storage footprint of the embedding layer now depends on the total size of the combined codebook E and the code matrix C.
",0,0,0,0,0,0,0,0,0,0,0,0
8906,8906,"Although the number of embedding vectors can be greatly reduced by using such coding approach , we want to prevent any serious degradation in performance compared to the models using normal embeddings .
",0,0,0,0,0,0,0,0,0,0,0,0
8907,8907,"In other words , given a set of baseline word embeddings ? ( w ) , we wish to find a set of codes ?
",0,0,0,0,0,0,0,0,0,0,0,0
8908,8908,"and combined codebook that can produce the embeddings with the same effectiveness as ? ( w ) .
",0,0,0,0,0,0,0,0,0,0,0,0
8909,8909,"A safe and straight - forward way is to minimize the squared distance between the baseline embeddings and the composed embeddings as
",0,0,0,0,0,0,0,0,0,0,0,0
8910,8910,"where | V | is the vocabulary size .
",0,0,0,0,0,0,0,0,0,0,0,0
8911,8911,"The baseline embeddings can be a set of pre-trained vectors such as word2vec or GloVe embeddings .
",0,0,0,0,0,0,0,0,0,0,0,0
8912,8912,"In Eq. 3 , the baseline embedding matrix ?
",0,0,0,0,0,0,0,0,0,0,0,0
8913,8913,"is approximated by M codewords selected from M codebooks .
",0,0,0,0,0,0,0,0,0,0,0,0
8914,8914,"The selection of codewords is controlled by the code C w .
",0,0,0,0,0,0,0,0,0,0,0,0
8915,8915,"Such problem of learning compact codes with multiple codebooks is formalized and discussed in the research field of compressionbased source coding , known as product quantization and additive quantization .
",0,0,0,0,0,0,0,0,0,0,0,0
8916,8916,"Previous works learn compositional codes so as to enable an efficient similarity search of vectors .
",0,0,0,0,0,0,0,0,0,0,0,0
8917,8917,"In this work , we utilize such codes fora different purpose , that is , constructing word embeddings with drastically fewer parameters .
",1,0,0,0,0,0,0,0,0,0,0,0
8918,8918,"Due to the discreteness in the hash codes , it is usually difficult to directly optimize the objective function in Eq.
",0,0,0,0,0,0,0,0,0,0,0,0
8919,8919,"3 .
",0,0,0,0,0,0,0,0,0,0,0,0
8920,8920,"In this paper , we propose a simple and straight - forward method to learn the codes in an end - to - end neural network .
",0,0,0,0,0,0,0,0,0,0,0,0
8921,8921,"We utilize the Gumbel - softmax trick to find the best discrete codes that minimize the loss .
",0,1,0,0,0,0,0,0,0,0,0,0
8922,8922,"Besides the simplicity , this approach also allows one to use any arbitrary differentiable loss function , such as cosine similarity .
",0,0,0,0,0,0,0,0,0,0,0,0
8923,8923,"The contribution of this work can be summarized as follows :
",0,0,0,0,0,0,0,0,0,0,0,0
8924,8924,"We propose to utilize the compositional coding approach for constructing the word embeddings with significantly fewer parameters .
",0,0,0,0,0,0,0,0,0,0,0,0
8925,8925,"In the experiments , we show that over 98 % of the embedding parameters can be eliminated in sentiment analysis task without affecting performance .
",0,0,0,0,0,0,0,0,0,0,0,0
8926,8926,"In machine translation tasks , the loss - free compression rate reaches 94 % ? 99 % . We propose a direct learning approach for the codes in an end - to - end neural network , with a Gumbel - softmax layer to encourage the discreteness .
",0,0,0,0,0,0,0,0,0,0,0,0
8927,8927,"The neural network for learning codes will be packaged into a tool .
",0,0,0,0,0,0,0,0,0,0,0,0
8928,8928,"With the learned codes and basis vectors , the computation graph for composing embeddings is fairly easy to implement , and does not require modifications to other parts in the neural network .
",0,0,0,0,0,0,0,0,0,0,0,0
8929,8929,"RELATED WORK
",0,0,0,0,0,0,0,0,0,0,0,0
8930,8930,"Existing works for compressing neural networks include low - precision computation , quantization and knowledge distillation .
",0,0,0,0,0,0,0,0,0,0,0,0
8931,8931,"Network quantization such as HashedNet forces the weight matrix to have few real weights , with a hash function to determine the weight assignment .
",0,0,0,0,0,0,0,0,0,0,0,0
8932,8932,"To capture the non-uniform nature of the networks , DeepCompression groups weight values into clusters based on pre-trained weight matrices .
",0,0,0,0,0,0,0,0,0,0,0,0
8933,8933,"The weight assignment for each value is stored in the form of Huffman codes .
",0,0,0,0,0,0,0,0,0,0,0,0
8934,8934,"However , as the embedding matrix is tremendously big , the number of hash codes a model need to maintain is still large even with Huffman coding .
",0,0,0,0,0,0,0,0,0,0,0,0
8935,8935,"Network pruning works in a different way that makes a network sparse .
",0,0,0,0,0,0,0,0,0,0,0,0
8936,8936,"Iterative pruning prunes a weight value if its absolute value is smaller than a threshold .
",0,0,0,0,0,0,0,0,0,0,0,0
8937,8937,"The remaining network weights are retrained after pruning .
",0,0,0,0,0,0,0,0,0,0,0,0
8938,8938,"Some recent works also apply iterative pruning to prune 80 % of the connections for neural machine translation models .
",0,0,0,0,0,0,0,0,0,0,0,0
8939,8939,"In this paper , we compare the proposed method with iterative pruning .
",0,0,0,0,0,0,0,0,0,0,0,0
8940,8940,"The problem of learning compact codes considered in this paper is closely related to learning to hash , which aims to learn the hash codes for vectors to facilitate the approximate nearest neighbor search .
",0,0,0,0,0,0,0,0,0,0,0,0
8941,8941,"Initiated byproduct quantization , subsequent works such as additive quantization explore the use of multiple codebooks for source coding , resulting in compositional codes .
",0,0,0,0,0,0,0,0,0,0,0,0
8942,8942,"We also adopt the coding scheme of additive quantization for its storage efficiency .
",0,0,0,0,0,0,0,0,0,0,0,0
8943,8943,"Previous works mainly focus on performing efficient similarity search of image descriptors .
",0,0,0,0,0,0,0,0,0,0,0,0
8944,8944,"In this work , we put more focus on reducing the codebook sizes and learning efficient codes to avoid performance loss .
",0,0,0,0,0,0,0,0,0,0,0,0
8945,8945,"utilizes an improved version of product quantization to compress text classification models .
",0,0,0,0,0,0,0,0,0,0,0,0
8946,8946,"However , to match the baseline performance , much longer hash codes are required byproduct quantization .
",0,0,0,0,0,0,0,0,0,0,0,0
8947,8947,"This will be detailed in Section 5.2 .
",0,0,0,0,0,0,0,0,0,0,0,0
8948,8948,"To learn the codebooks and code assignment , additive quantization alternatively optimizes the codebooks and the discrete codes .
",0,0,0,0,0,0,0,0,0,0,0,0
8949,8949,"The learning of code assignment is performed by Beam Search algorithm when the codebooks are fixed .
",0,0,0,0,0,0,0,0,0,0,0,0
8950,8950,"In this work , we propose a straight - forward method to directly learn the code assignment and codebooks simutaneously in an end - to - end neural network .
",0,0,0,0,0,0,0,0,0,0,0,0
8951,8951,"Some recent works in learning to hash also utilize neural networks to produce binary codes by applying binary constrains ( e.g. , sigmoid function ) .
",0,0,0,0,0,0,0,0,0,0,0,0
8952,8952,"In this work , we encourage the discreteness with the Gumbel - Softmax trick for producing compositional codes .
",0,0,0,0,0,0,0,0,0,0,0,0
8953,8953,"As an alternative to our approach , one can also reduce the number of unique word types by forcing a character - level segmentation .
",0,0,0,0,0,0,0,0,0,0,0,0
8954,8954,"proposed a character - based neural language model , which applies a convolutional layer after the character embeddings .
",0,0,0,0,0,0,0,0,0,0,0,0
8955,8955,"propose to use char-gram as input features , which are further hashed to save space .
",0,0,0,0,0,0,0,0,0,0,0,0
8956,8956,"Generally , using characterlevel inputs requires modifications to the model architecture .
",0,0,0,0,0,0,0,0,0,0,0,0
8957,8957,"Moreover , some Asian languages such as Japanese and Chinese retain a large vocabulary at the character level , which makes the character - based approach difficult to be applied .
",0,0,0,0,0,0,0,0,0,0,0,0
8958,8958,"In contrast , our approach does not suffer from these limitations .
",0,0,0,0,0,0,0,0,0,0,0,0
8959,8959,"ADVANTAGE OF COMPOSITIONAL CODES
",0,0,0,0,0,0,0,0,0,0,0,0
8960,8960,"In this section , we formally describe the compositional coding approach and analyze its merits for compressing word embeddings .
",0,0,0,0,0,0,0,0,0,0,0,0
8961,8961,"The coding approach follows the scheme in additive quantization .
",0,0,0,0,0,0,0,0,0,0,0,0
8962,8962,"We represent each word w with a compact code C w that is composed of M components such that , which also indicates that M log 2 K bits are required to store each code .
",0,0,0,0,0,0,0,0,0,0,0,0
8963,8963,"For convenience , K is selected to be a number of a multiple of 2 , so that the codes can be efficiently stored .
",0,0,0,0,0,0,0,0,0,0,0,0
8964,8964,"If we restrict each component
",0,0,0,0,0,0,0,0,0,0,0,0
8965,8965,"Ci w to values of 0 or 1 , the code for each word C w will be a binary code .
",0,0,0,0,0,0,0,0,0,0,0,0
8966,8966,"In this case , the code learning problem is equivalent to a matrix factorization problem with binary components .
",0,0,0,0,0,0,0,0,0,0,0,0
8967,8967,"Forcing the compact codes to be binary numbers can be beneficial , as the learning problem is usually easier to solve in the binary case , and some existing optimization algorithms in learning to hash can be reused .
",0,0,0,0,0,0,0,0,0,0,0,0
8968,8968,"However , the compositional coding approach produces shorter codes and is thus more storage efficient .
",0,0,0,0,0,0,0,0,0,0,0,0
8969,8969,"As the number of basis vectors is M K regardless of the vocabulary size , the only uncertain factor contributing to the model size is the size of the hash codes , which is proportional to the vocabulary size .
",0,0,0,0,0,0,0,0,0,0,0,0
8970,8970,"Therefore , maintaining short codes is cruicial in our work .
",0,0,0,0,0,0,0,0,0,0,0,0
8971,8971,"Suppose we wish the model to have a set of N basis vectors .
",0,0,0,0,0,0,0,0,0,0,0,0
8972,8972,"Then in the binary case , each code will have N / 2 bits .
",0,0,0,0,0,0,0,0,0,0,0,0
8973,8973,"For the compositional coding approach , if we can find a M K decomposition such that M K = N , then each code will have M log 2 K bits .
",0,0,0,0,0,0,0,0,0,0,0,0
8974,8974,"For example , a binary code will have a length of 256 bits to support 512 basis vectors .
",0,0,0,0,0,0,0,0,0,0,0,0
8975,8975,"In contrast , a 32 16 compositional coding scheme will produce codes of only 128 bits . :
",0,0,0,0,0,0,0,0,0,0,0,0
8976,8976,"Comparison of different coding approaches .
",0,0,0,0,0,0,0,0,0,0,0,0
8977,8977,"To support N basis vectors , a binary code will have N / 2 bits and the embedding computation is a summation over N / 2 vectors .
",0,0,0,0,0,0,0,0,0,0,0,0
